cell_id,latitude,longitude,elevation,slope,aspect,curvature,land_cover,soil_clay_0_5cm,soil_sand_0_5cm,soil_silt_0_5cm,soil_bulk_density_0_5cm,susceptibility_prob,risk_tier,needs_refinement,rainfall_24h,rainfall_72h,rainfall_7d,rainfall_trigger_index,susceptibility_score,risk_score,risk_category,risk_mode,rainfall_status
COARSE_C11639,27.23700000000007,88.76100000000086,1922.0,37.56431198120117,80.5789794921875,2.614271879196167,10,284,412,303,100,0.6317,High,True,0.0,4.93,24.66,0.0584,0.6317,0.3407,Low,dynamic_composite,available
COARSE_C11640,27.23700000000007,88.76200000000087,1937.0,22.44088554382324,19.270029067993164,0.5005347728729248,10,284,421,295,100,0.4445,Moderate,False,0.0,4.93,24.66,0.0584,0.4445,0.2449,Low,dynamic_composite,available
COARSE_C11641,27.23700000000007,88.76300000000087,1968.0,22.088773727416992,43.07122802734375,-0.8716478943824768,10,284,421,295,101,0.388,Moderate,False,0.0,4.93,24.66,0.0584,0.388,0.216,Low,dynamic_composite,available
COARSE_C11642,27.23700000000007,88.76400000000088,2007.0,30.03516387939453,77.01061248779297,-0.053112119436264,10,283,418,299,101,0.4591,Moderate,False,0.0,4.93,24.66,0.0584,0.4591,0.2524,Low,dynamic_composite,available
COARSE_C11643,27.23700000000007,88.76500000000088,2054.0,33.24802017211914,69.3231430053711,-3.194474935531616,10,283,418,299,102,0.4139,Moderate,False,0.0,4.93,24.66,0.0584,0.4139,0.2293,Low,dynamic_composite,available
COARSE_C11644,27.23700000000007,88.76600000000089,2114.0,28.66552734375,46.303497314453125,0.1586646288633346,10,283,418,299,102,0.3572,Moderate,False,0.0,4.93,24.66,0.0584,0.3572,0.2003,Low,dynamic_composite,available
COARSE_C11645,27.23700000000007,88.76700000000089,2134.0,17.15952491760254,1.6863387823104858,0.950644314289093,50,265,396,340,102,0.9811,Very High,True,0.0,4.93,24.66,0.0584,0.9811,0.5195,Moderate,dynamic_composite,available
COARSE_C11646,27.23700000000007,88.7680000000009,2119.0,20.82451820373535,338.26611328125,0.4487661123275757,10,265,396,340,104,0.2908,Low,False,0.0,4.93,24.66,0.0584,0.2908,0.1663,Low,dynamic_composite,available
COARSE_C11647,27.23700000000007,88.7690000000009,2108.0,23.944692611694336,345.785888671875,0.5808746814727783,10,262,397,341,104,0.3221,Low,False,0.0,4.93,24.66,0.0584,0.3221,0.1823,Low,dynamic_composite,available
COARSE_C11648,27.23700000000007,88.7700000000009,2077.0,26.19218635559082,313.9087829589844,-0.6074307560920715,10,262,397,341,104,0.3456,Low,False,0.0,4.93,24.66,0.0584,0.3456,0.1943,Low,dynamic_composite,available
COARSE_C11649,27.23700000000007,88.77100000000091,2073.0,31.50778579711914,37.964962005615234,1.8481765985488887,10,270,395,335,105,0.3426,Low,False,0.0,4.93,24.66,0.0584,0.3426,0.1928,Low,dynamic_composite,available
COARSE_C11650,27.23700000000007,88.77200000000092,2065.0,35.03726577758789,337.9252319335937,-1.7957361936569214,10,270,395,335,105,0.4009,Moderate,False,0.0,4.93,24.66,0.0584,0.4009,0.2226,Low,dynamic_composite,available
COARSE_C11651,27.23700000000007,88.77300000000092,2073.0,36.62726593017578,20.01378059387207,-0.0,10,265,399,336,105,0.3726,Moderate,False,0.0,4.93,24.66,0.0584,0.3726,0.2082,Low,dynamic_composite,available
COARSE_C11652,27.23700000000007,88.77400000000092,2106.0,40.22210693359375,36.22321701049805,0.9513160586357116,10,265,399,336,105,0.3982,Moderate,False,0.0,4.93,24.66,0.0584,0.3982,0.2213,Low,dynamic_composite,available
COARSE_C11653,27.23700000000007,88.77500000000093,2139.0,30.82176780700684,31.697296142578125,2.244502305984497,10,265,399,336,105,0.3042,Low,False,0.0,4.93,24.66,0.0584,0.3042,0.1732,Low,dynamic_composite,available
COARSE_C11654,27.23700000000007,88.77600000000093,2132.0,30.698705673217773,316.47247314453125,1.6377432346343994,10,278,374,348,106,0.3366,Low,False,0.0,4.93,24.66,0.0584,0.3366,0.1897,Low,dynamic_composite,available
COARSE_C11655,27.23700000000007,88.77700000000094,2086.0,38.50829315185547,287.5258178710937,0.1082394048571586,10,278,374,348,106,0.4191,Moderate,False,0.0,4.93,24.66,0.0584,0.4191,0.2319,Low,dynamic_composite,available
COARSE_C11656,27.23700000000007,88.77800000000094,2012.0,36.87685012817383,282.8236389160156,0.2104333043098449,10,278,374,348,106,0.4402,Moderate,False,0.0,4.93,24.66,0.0584,0.4402,0.2427,Low,dynamic_composite,available
COARSE_C11657,27.23700000000007,88.77900000000095,1951.0,33.12287139892578,297.82818603515625,-0.5284342765808105,10,278,374,348,106,0.4319,Moderate,False,0.0,4.93,24.66,0.0584,0.4319,0.2385,Low,dynamic_composite,available
COARSE_C11658,27.23700000000007,88.78000000000095,1973.0,37.81752395629883,49.548973083496094,1.531519055366516,10,285,378,337,106,0.4376,Moderate,False,0.0,4.93,24.66,0.0584,0.4376,0.2414,Low,dynamic_composite,available
COARSE_C11659,27.23800000000007,88.58,1713.0,9.300403594970703,267.1571350097656,1.3463058471679688,10,285,339,376,112,0.2042,Low,False,15.51,20.81,42.02,0.2256,0.2042,0.179,Low,dynamic_composite,available
COARSE_C11660,27.23800000000007,88.581,1679.0,24.982316970825195,299.7896423339844,0.9765310287475586,10,283,339,378,112,0.3421,Low,False,15.51,20.81,42.02,0.2256,0.3421,0.2542,Low,dynamic_composite,available
COARSE_C11661,27.23800000000007,88.58200000000001,1653.0,22.74773406982422,313.4471740722656,0.9240959882736206,10,283,339,378,112,0.3356,Low,False,15.51,20.81,42.02,0.2256,0.3356,0.2506,Low,dynamic_composite,available
COARSE_C11662,27.23800000000007,88.58300000000001,1618.0,18.371580123901367,291.5215759277344,0.3697748780250549,10,283,339,378,112,0.3074,Low,False,15.51,20.81,42.02,0.2256,0.3074,0.2352,Low,dynamic_composite,available
COARSE_C11663,27.23800000000007,88.58400000000002,1587.0,20.77543067932129,309.96246337890625,-0.185228630900383,10,284,343,373,112,0.3375,Low,False,15.51,20.81,42.02,0.2256,0.3375,0.2517,Low,dynamic_composite,available
COARSE_C11664,27.23800000000007,88.58500000000002,1571.0,21.1445255279541,345.0224914550781,0.0524350479245185,10,284,343,373,112,0.3543,Moderate,False,15.51,20.81,42.02,0.2256,0.3543,0.2608,Low,dynamic_composite,available
COARSE_C11665,27.23800000000007,88.58600000000003,1550.0,19.242412567138672,300.79071044921875,0.3956511914730072,10,284,343,373,112,0.3426,Low,False,15.51,20.81,42.02,0.2256,0.3426,0.2544,Low,dynamic_composite,available
COARSE_C11666,27.23800000000007,88.58700000000003,1525.0,18.69590950012207,294.0810546875,-0.0,10,284,343,373,112,0.3462,Low,False,15.51,20.81,42.02,0.2256,0.3462,0.2564,Low,dynamic_composite,available
COARSE_C11667,27.23800000000007,88.58800000000004,1492.0,13.336153030395508,313.2557067871094,0.6864323019981384,10,287,344,370,112,0.3194,Low,False,15.51,20.81,42.02,0.2256,0.3194,0.2418,Low,dynamic_composite,available
COARSE_C11668,27.23800000000007,88.58900000000004,1472.0,23.291563034057617,301.2550354003906,2.032738208770752,10,287,344,370,112,0.4272,Moderate,False,15.51,20.81,42.02,0.2256,0.4272,0.3005,Low,dynamic_composite,available
COARSE_C11669,27.23800000000007,88.59000000000005,1426.0,17.937358856201172,310.72003173828125,-0.6339972615242004,30,284,345,372,112,0.8524,Very High,True,15.51,20.81,42.02,0.2256,0.8524,0.5323,Moderate,dynamic_composite,available
COARSE_C11670,27.23800000000007,88.59100000000005,1392.0,21.66901206970215,290.33575439453125,-0.4487686455249786,50,284,345,372,112,0.9907,Very High,True,15.51,20.81,42.02,0.2256,0.9907,0.6077,High,dynamic_composite,available
COARSE_C11671,27.23800000000007,88.59200000000006,1369.0,14.378005981445312,295.3241882324219,-0.2111049592494964,50,284,345,372,112,0.9883,Very High,True,15.51,20.81,42.02,0.2256,0.9883,0.6064,High,dynamic_composite,available
COARSE_C11672,27.23800000000007,88.59300000000006,1336.0,21.767353057861328,284.7295837402344,-1.2673121690750122,50,283,345,372,112,0.9915,Very High,True,15.51,20.81,42.02,0.2256,0.9915,0.6082,High,dynamic_composite,available
COARSE_C11673,27.23800000000007,88.59400000000007,1319.0,13.890911102294922,287.19256591796875,0.6074385643005371,10,283,345,372,112,0.4002,Moderate,False,15.51,20.81,42.02,0.2256,0.4002,0.2858,Low,dynamic_composite,available
COARSE_C11674,27.23800000000007,88.59500000000007,1287.0,6.223020553588867,270.0,0.0265587158501148,10,247,361,392,112,0.3221,Low,False,15.51,20.81,42.02,0.2256,0.3221,0.2433,Low,dynamic_composite,available
COARSE_C11675,27.23800000000007,88.59600000000007,1259.0,16.80405044555664,295.4880676269531,-0.6598736047744751,30,247,361,392,112,0.8768,Very High,True,15.51,20.81,42.02,0.2256,0.8768,0.5456,Moderate,dynamic_composite,available
COARSE_C11676,27.23800000000007,88.59700000000008,1245.0,9.899938583374023,297.735107421875,-0.7919847965240479,10,252,376,372,112,0.3572,Moderate,False,15.51,20.81,42.02,0.2256,0.3572,0.2624,Low,dynamic_composite,available
COARSE_C11677,27.23800000000007,88.59800000000008,1233.0,13.409135818481444,290.96075439453125,0.2111049592494964,10,252,376,372,112,0.4006,Moderate,False,15.51,20.81,42.02,0.2256,0.4006,0.286,Low,dynamic_composite,available
COARSE_C11678,27.23800000000007,88.59900000000009,1211.0,16.966081619262695,266.1837158203125,-0.1321111917495727,10,254,375,371,112,0.4417,Moderate,False,15.51,20.81,42.02,0.2256,0.4417,0.3085,Low,dynamic_composite,available
COARSE_C11679,27.23800000000007,88.6000000000001,1192.0,14.022130966186523,35.602821350097656,-1.0562071800231934,10,254,375,371,112,0.384,Moderate,False,15.51,20.81,42.02,0.2256,0.384,0.277,Low,dynamic_composite,available
COARSE_C11680,27.23800000000007,88.6010000000001,1211.0,19.30612564086914,15.80463695526123,-0.2642223834991455,10,254,375,371,111,0.4608,Moderate,False,14.88,19.9,39.98,0.2157,0.4608,0.315,Low,dynamic_composite,available
COARSE_C11681,27.23800000000007,88.6020000000001,1222.0,11.83926486968994,94.4444351196289,-0.8444198369979858,10,258,374,368,111,0.3917,Moderate,False,14.88,19.9,39.98,0.2157,0.3917,0.2774,Low,dynamic_composite,available
COARSE_C11682,27.23800000000007,88.60300000000011,1248.0,18.62857818603516,94.14522552490234,-0.8185434937477112,10,258,374,368,112,0.4114,Moderate,False,14.88,19.9,39.98,0.2157,0.4114,0.2881,Low,dynamic_composite,available
COARSE_C11683,27.23800000000007,88.60400000000011,1291.0,30.143939971923828,80.33763885498047,0.6339972615242004,10,270,380,350,113,0.4684,Moderate,False,14.88,19.9,39.98,0.2157,0.4684,0.3191,Low,dynamic_composite,available
COARSE_C11684,27.23800000000007,88.60500000000012,1319.0,19.434650421142575,323.67730712890625,-0.1579875200986862,10,270,380,350,113,0.3812,Moderate,False,14.88,19.9,39.98,0.2157,0.3812,0.2717,Low,dynamic_composite,available
COARSE_C11685,27.23800000000007,88.60600000000012,1282.0,22.97827911376953,304.4071655273437,-0.7919847965240479,10,270,380,350,113,0.427,Moderate,False,14.88,19.9,39.98,0.2157,0.427,0.2966,Low,dynamic_composite,available
COARSE_C11686,27.23800000000007,88.60700000000013,1252.0,24.36091423034668,302.5567626953125,-0.7388673424720764,10,270,380,350,113,0.4558,Moderate,False,14.88,19.9,39.98,0.2157,0.4558,0.3123,Low,dynamic_composite,available
COARSE_C11687,27.23800000000007,88.60800000000013,1218.0,17.17938995361328,320.8074035644531,-0.2642223834991455,10,276,376,348,113,0.4126,Moderate,False,14.88,19.9,39.98,0.2157,0.4126,0.2888,Low,dynamic_composite,available
COARSE_C11688,27.23800000000007,88.60900000000014,1199.0,21.812129974365234,291.4261169433594,-0.1055524796247482,10,276,376,348,112,0.4983,Moderate,False,14.88,19.9,39.98,0.2157,0.4983,0.3353,Low,dynamic_composite,available
COARSE_C11689,27.23800000000007,88.61000000000014,1166.0,26.45773124694824,299.8534851074219,0.6339972615242004,10,276,376,348,112,0.5669,High,False,14.88,19.9,39.98,0.2157,0.5669,0.3726,Moderate,dynamic_composite,available
COARSE_C11690,27.23800000000007,88.61100000000015,1129.0,19.0436954498291,317.8341064453125,-0.7129909992218018,10,280,378,342,112,0.5044,High,False,14.88,19.9,39.98,0.2157,0.5044,0.3387,Low,dynamic_composite,available
COARSE_C11691,27.23800000000007,88.61200000000015,1113.0,23.5576229095459,318.1712951660156,0.3697748780250549,10,280,378,342,112,0.5638,High,False,14.88,19.9,39.98,0.2157,0.5638,0.3709,Moderate,dynamic_composite,available
COARSE_C11692,27.23800000000007,88.61300000000016,1062.0,39.68040084838867,318.4986267089844,-1.2148771286010742,10,275,377,347,112,0.725,Very High,True,14.88,19.9,39.98,0.2157,0.725,0.4585,Moderate,dynamic_composite,available
COARSE_C11693,27.23800000000007,88.61400000000016,1036.0,26.69353675842285,338.2548828125,-0.2635399997234344,10,275,377,347,112,0.6316,High,False,14.88,19.9,39.98,0.2157,0.6316,0.4077,Moderate,dynamic_composite,available
COARSE_C11694,27.23800000000007,88.61500000000017,1053.0,30.765697479248047,88.82733154296875,-1.8223155736923216,10,259,382,360,112,0.6135,High,True,14.88,19.9,39.98,0.2157,0.6135,0.3979,Moderate,dynamic_composite,available
COARSE_C11695,27.23800000000007,88.61600000000017,1126.0,24.15421295166016,70.42372131347656,-0.1055524796247482,10,259,382,360,107,0.6815,High,False,14.88,19.9,39.98,0.2157,0.6815,0.4348,Moderate,dynamic_composite,available
COARSE_C11696,27.23800000000007,88.61700000000017,1153.0,15.117514610290527,57.235816955566406,0.7395497560501099,10,263,371,366,107,0.6005,High,False,14.88,19.9,39.98,0.2157,0.6005,0.3909,Moderate,dynamic_composite,available
COARSE_C11697,27.23800000000007,88.61800000000018,1182.0,29.37820243835449,50.05733489990234,-1.530852198600769,10,263,371,366,107,0.7024,Very High,True,14.88,19.9,39.98,0.2157,0.7024,0.4462,Moderate,dynamic_composite,available
COARSE_C11698,27.23800000000007,88.61900000000018,1219.0,28.00092124938965,53.435489654541016,-1.161759614944458,10,263,371,366,107,0.6767,High,False,14.88,19.9,39.98,0.2157,0.6767,0.4322,Moderate,dynamic_composite,available
COARSE_C11699,27.23800000000007,88.62000000000019,1272.0,30.215822219848636,72.13213348388672,-0.6074385643005371,10,284,368,347,106,0.7089,Very High,True,14.88,19.9,39.98,0.2157,0.7089,0.4497,Moderate,dynamic_composite,available
COARSE_C11700,27.23800000000007,88.6210000000002,1328.0,25.57135963439941,57.67744445800781,0.9240959882736206,10,284,368,347,106,0.6497,High,False,14.88,19.9,39.98,0.2157,0.6497,0.4176,Moderate,dynamic_composite,available
COARSE_C11701,27.23800000000007,88.6220000000002,1358.0,23.29772186279297,44.98345184326172,0.8709785342216492,10,278,370,352,106,0.6106,High,False,14.88,19.9,39.98,0.2157,0.6106,0.3963,Moderate,dynamic_composite,available
COARSE_C11702,27.23800000000007,88.6230000000002,1382.0,8.772823333740234,103.70018768310548,0.0524350479245185,10,278,370,352,106,0.4593,Moderate,False,14.88,19.9,39.98,0.2157,0.4593,0.3142,Low,dynamic_composite,available
COARSE_C11703,27.23800000000007,88.62400000000021,1403.0,20.110746383666992,109.43463897705078,0.4222099184989929,10,274,335,391,106,0.6054,High,False,14.88,19.9,39.98,0.2157,0.6054,0.3935,Moderate,dynamic_composite,available
COARSE_C11704,27.23800000000007,88.62500000000021,1440.0,24.15421295166016,109.57627868652344,0.9765310287475586,10,274,335,391,106,0.6288,High,False,14.88,19.9,39.98,0.2157,0.6288,0.4062,Moderate,dynamic_composite,available
COARSE_C11705,27.23800000000007,88.62600000000022,1481.0,17.95024871826172,107.50924682617188,0.6074385643005371,10,279,328,393,105,0.5879,High,False,14.88,19.9,39.98,0.2157,0.5879,0.384,Moderate,dynamic_composite,available
COARSE_C11706,27.23800000000007,88.62700000000022,1501.0,23.61981201171875,112.38056182861328,-1.188318371772766,10,279,328,393,105,0.6226,High,False,14.88,19.9,39.98,0.2157,0.6226,0.4029,Moderate,dynamic_composite,available
COARSE_C11707,27.23800000000007,88.62800000000023,1557.0,21.178546905517575,115.45191955566406,-0.6598736047744751,10,279,328,393,105,0.5751,High,False,14.88,19.9,39.98,0.2157,0.5751,0.3771,Moderate,dynamic_composite,available
COARSE_C11708,27.23800000000007,88.62900000000023,1579.0,14.650639533996582,133.11924743652344,-0.3166574239730835,10,279,328,393,106,0.4699,Moderate,False,14.88,19.9,39.98,0.2157,0.4699,0.3199,Low,dynamic_composite,available
COARSE_C11709,27.23800000000007,88.63000000000024,1611.0,20.37991523742676,126.1791763305664,0.3963335752487182,10,279,328,393,106,0.5139,High,False,14.88,19.9,39.98,0.2157,0.5139,0.3438,Low,dynamic_composite,available
COARSE_C11710,27.23800000000007,88.63100000000024,1651.0,23.86857414245605,135.71563720703125,0.0796761512756347,10,268,324,408,106,0.5327,High,False,14.88,19.9,39.98,0.2157,0.5327,0.354,Moderate,dynamic_composite,available
COARSE_C11711,27.23800000000007,88.63200000000025,1755.0,58.27376937866211,102.1753158569336,14.022156715393066,10,268,324,408,106,0.8326,Very High,True,14.88,19.9,39.98,0.2157,0.8326,0.5169,Moderate,dynamic_composite,available
COARSE_C11712,27.23800000000007,88.63300000000025,1783.0,23.68979263305664,48.20808029174805,-0.0531174317002296,10,259,322,419,106,0.4522,Moderate,False,14.88,19.9,39.98,0.2157,0.4522,0.3103,Low,dynamic_composite,available
COARSE_C11713,27.23800000000007,88.63400000000026,1811.0,23.951906204223636,30.75616836547852,0.2111049592494964,10,259,322,419,106,0.4396,Moderate,False,14.88,19.9,39.98,0.2157,0.4396,0.3035,Low,dynamic_composite,available
COARSE_C11714,27.23800000000007,88.63500000000026,1829.0,41.57296371459961,3.523991584777832,0.3697748780250549,10,259,322,419,106,0.6014,High,True,14.88,19.9,39.98,0.2157,0.6014,0.3913,Moderate,dynamic_composite,available
COARSE_C11715,27.23800000000007,88.63600000000027,1831.0,43.34745788574219,6.356051445007324,1.2400710582733154,10,271,318,411,106,0.6269,High,True,14.88,19.9,39.98,0.2157,0.6269,0.4052,Moderate,dynamic_composite,available
COARSE_C11716,27.23800000000007,88.63700000000027,1842.0,44.159934997558594,11.879778861999512,-0.2376636713743209,10,271,318,411,107,0.5892,High,True,14.88,19.9,39.98,0.2157,0.5892,0.3847,Moderate,dynamic_composite,available
COARSE_C11717,27.23800000000007,88.63800000000028,1842.0,28.028642654418945,341.07598876953125,-0.3963335752487182,10,276,319,405,107,0.4762,Moderate,False,14.88,19.9,39.98,0.2157,0.4762,0.3233,Low,dynamic_composite,available
COARSE_C11718,27.23800000000007,88.63900000000028,1820.0,30.691028594970703,288.344970703125,1.10932457447052,10,276,319,405,107,0.5151,High,True,14.88,19.9,39.98,0.2157,0.5151,0.3445,Low,dynamic_composite,available
COARSE_C11719,27.23800000000007,88.64000000000028,1764.0,25.342227935791016,308.1263732910156,-0.6339972615242004,10,276,319,405,107,0.483,Moderate,False,14.88,19.9,39.98,0.2157,0.483,0.327,Low,dynamic_composite,available
COARSE_C11720,27.23800000000007,88.64100000000029,1728.0,30.185997009277344,320.1724853515625,0.2111049592494964,10,276,319,405,107,0.5563,High,True,14.88,19.9,39.98,0.2157,0.5563,0.3668,Moderate,dynamic_composite,available
COARSE_C11721,27.23800000000007,88.6420000000003,1698.0,20.294132232666016,315.54766845703125,-0.2111049592494964,10,286,317,397,107,0.4723,Moderate,False,14.88,19.9,39.98,0.2157,0.4723,0.3212,Low,dynamic_composite,available
COARSE_C11722,27.23800000000007,88.6430000000003,1662.0,26.430805206298828,288.08697509765625,-0.3963335752487182,10,286,317,397,108,0.5126,High,False,14.88,19.9,39.98,0.2157,0.5126,0.3431,Low,dynamic_composite,available
COARSE_C11723,27.23800000000007,88.6440000000003,1631.0,24.71383476257324,317.8341064453125,0.1845462471246719,10,286,317,397,108,0.5193,High,False,14.88,19.9,39.98,0.2157,0.5193,0.3468,Low,dynamic_composite,available
COARSE_C11724,27.23800000000007,88.64500000000031,1619.0,22.806493759155277,344.9704895019531,0.6605559587478638,10,273,374,353,108,0.4449,Moderate,False,14.88,19.9,39.98,0.2157,0.4449,0.3063,Low,dynamic_composite,available
COARSE_C11725,27.23800000000007,88.64600000000031,1596.0,23.284326553344727,328.13775634765625,0.0265587158501148,10,273,374,353,108,0.455,Moderate,False,14.88,19.9,39.98,0.2157,0.455,0.3118,Low,dynamic_composite,available
COARSE_C11726,27.23800000000007,88.64700000000032,1575.0,21.53794479370117,322.4018249511719,0.1586699187755584,10,274,378,348,108,0.4435,Moderate,False,14.88,19.9,39.98,0.2157,0.4435,0.3056,Low,dynamic_composite,available
COARSE_C11727,27.23800000000007,88.64800000000032,1541.0,24.99932289123535,318.50408935546875,0.3166574239730835,10,274,378,348,108,0.4956,Moderate,False,14.88,19.9,39.98,0.2157,0.4956,0.3339,Low,dynamic_composite,available
COARSE_C11728,27.23800000000007,88.64900000000033,1518.0,28.913949966430664,314.3053894042969,2.1389729976654053,10,274,378,348,108,0.5564,High,False,14.88,19.9,39.98,0.2157,0.5564,0.3669,Moderate,dynamic_composite,available
COARSE_C11729,27.23800000000007,88.65000000000033,1470.0,30.13103485107422,310.5962219238281,1.7691981792449951,10,274,378,348,107,0.6222,High,True,14.88,19.9,39.98,0.2157,0.6222,0.4026,Moderate,dynamic_composite,available
COARSE_C11730,27.23800000000007,88.65100000000034,1416.0,24.596384048461918,311.033935546875,-0.2642223834991455,10,278,374,348,107,0.5889,High,False,0.0,4.98,24.9,0.0589,0.5889,0.3191,Low,dynamic_composite,available
COARSE_C11731,27.23800000000007,88.65200000000034,1390.0,22.85080337524414,295.0893249511719,0.5550035238265991,10,278,374,348,107,0.5873,High,False,0.0,4.98,24.9,0.0589,0.5873,0.3182,Low,dynamic_composite,available
COARSE_C11732,27.23800000000007,88.65300000000035,1344.0,18.81433868408203,288.7736511230469,-0.3432161509990692,10,278,374,348,107,0.5648,High,False,0.0,4.98,24.9,0.0589,0.5648,0.3067,Low,dynamic_composite,available
COARSE_C11733,27.23800000000007,88.65400000000035,1328.0,10.700357437133787,324.755615234375,0.2111049592494964,10,272,378,350,107,0.4964,Moderate,False,0.0,4.98,24.9,0.0589,0.4964,0.2717,Low,dynamic_composite,available
COARSE_C11734,27.23800000000007,88.65500000000036,1303.0,18.269433975219727,294.7245483398437,-0.6074385643005371,10,272,378,350,106,0.6077,High,False,0.0,4.98,24.9,0.0589,0.6077,0.3287,Low,dynamic_composite,available
COARSE_C11735,27.23800000000007,88.65600000000036,1272.0,19.5324649810791,267.37548828125,0.3166574239730835,10,278,388,334,106,0.6245,High,False,0.0,4.98,24.9,0.0589,0.6245,0.3373,Low,dynamic_composite,available
COARSE_C11736,27.23800000000007,88.65700000000037,1250.0,20.041845321655277,299.3293762207031,1.6636457443237305,10,278,388,334,106,0.6514,High,False,0.0,4.98,24.9,0.0589,0.6514,0.3511,Moderate,dynamic_composite,available
COARSE_C11737,27.23800000000007,88.65800000000037,1196.0,31.497652053833008,298.0712280273437,0.3166574239730835,10,279,392,330,105,0.7824,Very High,True,0.0,4.98,24.9,0.0589,0.7824,0.4181,Moderate,dynamic_composite,available
COARSE_C11738,27.23800000000007,88.65900000000038,1150.0,28.01665496826172,283.2366943359375,-1.2400710582733154,10,279,392,330,105,0.7665,Very High,True,0.0,4.98,24.9,0.0589,0.7665,0.41,Moderate,dynamic_composite,available
COARSE_C11739,27.23800000000007,88.66000000000038,1138.0,41.723899841308594,38.43328857421875,-2.666053056716919,10,282,390,329,105,0.8305,Very High,True,0.0,4.98,24.9,0.0589,0.8305,0.4427,Moderate,dynamic_composite,available
COARSE_C11740,27.23800000000007,88.66100000000039,1204.0,24.29486083984375,71.10262298583984,-0.0006823856965638,10,282,390,329,105,0.6989,High,False,0.0,4.98,24.9,0.0589,0.6989,0.3754,Moderate,dynamic_composite,available
COARSE_C11741,27.23800000000007,88.66200000000039,1240.0,19.97565269470215,43.42984390258789,0.4753273427486419,10,282,390,329,105,0.6435,High,False,0.0,4.98,24.9,0.0589,0.6435,0.347,Low,dynamic_composite,available
COARSE_C11742,27.23800000000007,88.6630000000004,1250.0,25.29898452758789,19.07525634765625,-1.2148771286010742,10,279,391,329,105,0.6722,High,False,0.0,4.98,24.9,0.0589,0.6722,0.3617,Moderate,dynamic_composite,available
COARSE_C11743,27.23800000000007,88.6640000000004,1259.0,17.880094528198242,335.0074768066406,0.8716609477996826,10,279,391,329,105,0.6553,High,False,0.0,4.98,24.9,0.0589,0.6553,0.353,Moderate,dynamic_composite,available
COARSE_C11744,27.23800000000007,88.6650000000004,1237.0,20.89076805114746,345.5238037109375,0.0789937600493431,10,269,383,348,105,0.6978,High,False,0.0,4.98,24.9,0.0589,0.6978,0.3748,Moderate,dynamic_composite,available
COARSE_C11745,27.23800000000007,88.66600000000041,1236.0,11.571106910705566,29.22170066833496,-1.451858401298523,10,269,383,348,105,0.56,High,False,0.0,4.98,24.9,0.0589,0.56,0.3043,Low,dynamic_composite,available
COARSE_C11746,27.23800000000007,88.66700000000041,1253.0,10.955160140991213,80.33763885498047,-1.399423360824585,10,274,382,344,105,0.5543,High,False,0.0,4.98,24.9,0.0589,0.5543,0.3014,Low,dynamic_composite,available
COARSE_C11747,27.23800000000007,88.66800000000042,1285.0,16.31178855895996,77.98548889160156,-0.0006823856965638,10,274,382,344,105,0.5983,High,False,0.0,4.98,24.9,0.0589,0.5983,0.3239,Low,dynamic_composite,available
COARSE_C11748,27.23800000000007,88.66900000000042,1304.0,15.75863552093506,56.8475227355957,-1.6370869874954224,10,273,380,347,105,0.5733,High,False,0.0,4.98,24.9,0.0589,0.5733,0.3111,Low,dynamic_composite,available
COARSE_C11749,27.23800000000007,88.67000000000043,1334.0,13.62956714630127,83.26707458496094,-1.874068260192871,10,273,380,347,105,0.5397,High,False,0.0,4.98,24.9,0.0589,0.5397,0.2939,Low,dynamic_composite,available
COARSE_C11750,27.23800000000007,88.67100000000043,1362.0,17.647993087768555,91.4629364013672,-0.7129909992218018,10,273,380,347,105,0.5731,High,False,0.0,4.98,24.9,0.0589,0.5731,0.311,Low,dynamic_composite,available
COARSE_C11751,27.23800000000007,88.67200000000044,1403.0,22.413408279418945,61.7949104309082,0.7926671504974365,10,273,380,347,104,0.6354,High,False,0.0,4.98,24.9,0.0589,0.6354,0.3429,Low,dynamic_composite,available
COARSE_C11752,27.23800000000007,88.67300000000044,1424.0,27.6525936126709,27.920785903930664,0.0006823856965638,10,273,380,347,104,0.6643,High,False,0.0,4.98,24.9,0.0589,0.6643,0.3577,Moderate,dynamic_composite,available
COARSE_C11753,27.23800000000007,88.67400000000045,1424.0,32.9098014831543,337.28668212890625,0.7661084532737732,10,270,379,351,104,0.7504,Very High,True,0.0,4.98,24.9,0.0589,0.7504,0.4017,Moderate,dynamic_composite,available
COARSE_C11754,27.23800000000007,88.67500000000045,1404.0,28.94183158874512,357.1743469238281,0.0789937600493431,10,270,379,351,104,0.7269,Very High,True,0.0,4.98,24.9,0.0589,0.7269,0.3897,Moderate,dynamic_composite,available
COARSE_C11755,27.23800000000007,88.67600000000046,1397.0,26.268888473510746,346.15234375,-1.1352009773254397,10,280,365,355,103,0.7416,Very High,True,0.0,4.98,24.9,0.0589,0.7416,0.3972,Moderate,dynamic_composite,available
COARSE_C11756,27.23800000000007,88.67700000000046,1388.0,16.889385223388672,344.374267578125,-0.7395497560501099,10,280,365,355,103,0.6697,High,False,0.0,4.98,24.9,0.0589,0.6697,0.3604,Moderate,dynamic_composite,available
COARSE_C11757,27.23800000000007,88.67800000000047,1402.0,10.99798583984375,37.43279266357422,-0.4487686455249786,10,272,372,356,103,0.5579,High,False,0.0,4.98,24.9,0.0589,0.5579,0.3032,Low,dynamic_composite,available
