fine_cell_id,parent_cell_id,parent_latitude,parent_longitude,parent_susceptibility,latitude,longitude,elevation,slope,aspect,curvature,land_cover,soil_clay_0_5cm,soil_sand_0_5cm,soil_silt_0_5cm,soil_bulk_density_0_5cm,fine_susceptibility,risk_delta,micro_risk_tier
FINE_C16431_095,COARSE_C16431,27.2610000000001,88.72900000000071,0.6257,27.26145,88.72895,1684.0,35.09,73.2,-2.6938,10,286,415,299,103,0.5928,-0.0329,High
FINE_C16431_096,COARSE_C16431,27.2610000000001,88.72900000000071,0.6257,27.26145,88.72905,1709.0,28.09,70.9,3.5401,10,286,415,299,103,0.548,-0.0777,High
FINE_C16431_097,COARSE_C16431,27.2610000000001,88.72900000000071,0.6257,27.26145,88.72915,1709.0,28.09,70.9,3.5401,10,286,415,299,103,0.548,-0.0777,High
FINE_C16431_098,COARSE_C16431,27.2610000000001,88.72900000000071,0.6257,27.26145,88.72925,1709.0,28.09,70.9,3.5401,10,286,415,299,103,0.548,-0.0777,High
FINE_C16431_099,COARSE_C16431,27.2610000000001,88.72900000000071,0.6257,27.26145,88.72935,1716.0,22.79,70.23,0.4222,10,286,415,299,103,0.473,-0.1527,Moderate
FINE_C16431_100,COARSE_C16431,27.2610000000001,88.72900000000071,0.6257,27.26145,88.72945,1716.0,22.79,70.23,0.4222,10,286,415,299,103,0.473,-0.1527,Moderate
FINE_C16615_001,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26155,88.71155,1113.0,39.06,128.36,2.6158,10,262,385,353,113,0.6561,-0.0546,High
FINE_C16615_002,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26155,88.71165,1113.0,39.06,128.36,2.6158,10,262,385,353,113,0.6561,-0.0546,High
FINE_C16615_003,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26155,88.71175,1113.0,39.06,128.36,2.6158,10,262,385,353,113,0.6561,-0.0546,High
FINE_C16615_004,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26155,88.71185,1124.0,33.24,134.43,0.3157,10,262,385,353,113,0.5843,-0.1264,High
FINE_C16615_005,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26155,88.71195,1124.0,33.24,134.43,0.3157,10,273,382,345,112,0.6202,-0.0905,High
FINE_C16615_006,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26155,88.71205,1124.0,33.24,134.43,0.3157,10,273,382,345,112,0.6202,-0.0905,High
FINE_C16615_007,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26155,88.71215,1139.0,30.36,122.26,1.3997,10,273,382,345,112,0.5898,-0.1209,High
FINE_C16615_008,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26155,88.71225,1139.0,30.36,122.26,1.3997,10,273,382,345,112,0.5898,-0.1209,High
FINE_C16615_009,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26155,88.71235,1139.0,30.36,122.26,1.3997,10,273,382,345,112,0.5898,-0.1209,High
FINE_C16615_010,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26155,88.71245,1149.0,27.58,122.44,-0.5021,10,273,382,345,112,0.5465,-0.1642,High
FINE_C16615_011,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26165,88.71155,1113.0,39.06,128.36,2.6158,10,262,385,353,113,0.6561,-0.0546,High
FINE_C16615_012,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26165,88.71165,1113.0,39.06,128.36,2.6158,10,262,385,353,113,0.6561,-0.0546,High
FINE_C16615_013,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26165,88.71175,1113.0,39.06,128.36,2.6158,10,262,385,353,113,0.6561,-0.0546,High
FINE_C16615_014,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26165,88.71185,1124.0,33.24,134.43,0.3157,10,262,385,353,113,0.5843,-0.1264,High
FINE_C16615_015,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26165,88.71195,1124.0,33.24,134.43,0.3157,10,273,382,345,112,0.6202,-0.0905,High
FINE_C16615_016,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26165,88.71205,1124.0,33.24,134.43,0.3157,10,273,382,345,112,0.6202,-0.0905,High
FINE_C16615_017,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26165,88.71215,1139.0,30.36,122.26,1.3997,10,273,382,345,112,0.5898,-0.1209,High
FINE_C16615_018,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26165,88.71225,1139.0,30.36,122.26,1.3997,10,273,382,345,112,0.5898,-0.1209,High
FINE_C16615_019,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26165,88.71235,1139.0,30.36,122.26,1.3997,10,273,382,345,112,0.5898,-0.1209,High
FINE_C16615_020,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26165,88.71245,1149.0,27.58,122.44,-0.5021,10,273,382,345,112,0.5465,-0.1642,High
FINE_C16615_021,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26175,88.71155,1113.0,39.06,128.36,2.6158,10,262,385,353,113,0.6561,-0.0546,High
FINE_C16615_022,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26175,88.71165,1113.0,39.06,128.36,2.6158,10,262,385,353,113,0.6561,-0.0546,High
FINE_C16615_023,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26175,88.71175,1113.0,39.06,128.36,2.6158,10,262,385,353,113,0.6561,-0.0546,High
FINE_C16615_024,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26175,88.71185,1124.0,33.24,134.43,0.3157,10,262,385,353,113,0.5843,-0.1264,High
FINE_C16615_025,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26175,88.71195,1124.0,33.24,134.43,0.3157,10,273,382,345,112,0.6202,-0.0905,High
FINE_C16615_026,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26175,88.71205,1124.0,33.24,134.43,0.3157,10,273,382,345,112,0.6202,-0.0905,High
FINE_C16615_027,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26175,88.71215,1139.0,30.36,122.26,1.3997,10,273,382,345,112,0.5898,-0.1209,High
FINE_C16615_028,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26175,88.71225,1139.0,30.36,122.26,1.3997,10,273,382,345,112,0.5898,-0.1209,High
FINE_C16615_029,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26175,88.71235,1139.0,30.36,122.26,1.3997,10,273,382,345,112,0.5898,-0.1209,High
FINE_C16615_030,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26175,88.71245,1149.0,27.58,122.44,-0.5021,10,273,382,345,112,0.5465,-0.1642,High
FINE_C16615_031,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26185,88.71155,1093.0,39.57,142.77,1.8751,10,262,385,353,113,0.6678,-0.0429,High
FINE_C16615_032,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26185,88.71165,1093.0,39.57,142.77,1.8751,10,262,385,353,113,0.6678,-0.0429,High
FINE_C16615_033,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26185,88.71175,1093.0,39.57,142.77,1.8751,10,262,385,353,113,0.6678,-0.0429,High
FINE_C16615_034,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26185,88.71185,1105.0,42.86,141.18,-0.4506,10,262,385,353,112,0.7079,-0.0028,Very High
FINE_C16615_035,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26185,88.71195,1105.0,42.86,141.18,-0.4506,10,273,382,345,112,0.7107,0.0,Very High
FINE_C16615_036,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26185,88.71205,1105.0,42.86,141.18,-0.4506,10,273,382,345,112,0.7107,0.0,Very High
FINE_C16615_037,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26185,88.71215,1126.0,42.2,132.55,1.6365,10,273,382,345,112,0.7057,-0.005,Very High
FINE_C16615_038,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26185,88.71225,1126.0,42.2,132.55,1.6365,10,273,382,345,112,0.7057,-0.005,Very High
FINE_C16615_039,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26185,88.71235,1126.0,42.2,132.55,1.6365,10,273,382,345,112,0.7057,-0.005,Very High
FINE_C16615_040,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26185,88.71245,1145.0,33.44,136.52,4.6222,10,273,382,345,112,0.6363,-0.0744,High
FINE_C16615_041,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26195,88.71155,1093.0,39.57,142.77,1.8751,10,262,385,353,113,0.6678,-0.0429,High
FINE_C16615_042,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26195,88.71165,1093.0,39.57,142.77,1.8751,10,262,385,353,113,0.6678,-0.0429,High
FINE_C16615_043,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26195,88.71175,1093.0,39.57,142.77,1.8751,10,262,385,353,113,0.6678,-0.0429,High
FINE_C16615_044,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26195,88.71185,1105.0,42.86,141.18,-0.4506,10,262,385,353,112,0.7079,-0.0028,Very High
FINE_C16615_045,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26195,88.71195,1105.0,42.86,141.18,-0.4506,10,273,382,345,112,0.7107,0.0,Very High
FINE_C16615_046,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26195,88.71205,1105.0,42.86,141.18,-0.4506,10,273,382,345,112,0.7107,0.0,Very High
FINE_C16615_047,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26195,88.71215,1126.0,42.2,132.55,1.6365,10,273,382,345,112,0.7057,-0.005,Very High
FINE_C16615_048,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26195,88.71225,1126.0,42.2,132.55,1.6365,10,273,382,345,112,0.7057,-0.005,Very High
FINE_C16615_049,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26195,88.71235,1126.0,42.2,132.55,1.6365,10,273,382,345,112,0.7057,-0.005,Very High
FINE_C16615_050,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26195,88.71245,1145.0,33.44,136.52,4.6222,10,273,382,345,112,0.6363,-0.0744,High
FINE_C16615_051,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26205,88.71155,1093.0,39.57,142.77,1.8751,10,262,385,353,113,0.6678,-0.0429,High
FINE_C16615_052,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26205,88.71165,1093.0,39.57,142.77,1.8751,10,262,385,353,113,0.6678,-0.0429,High
FINE_C16615_053,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26205,88.71175,1093.0,39.57,142.77,1.8751,10,262,385,353,112,0.6974,-0.0133,High
FINE_C16615_054,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26205,88.71185,1105.0,42.86,141.18,-0.4506,10,262,385,353,112,0.7079,-0.0028,Very High
FINE_C16615_055,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26205,88.71195,1105.0,42.86,141.18,-0.4506,10,273,382,345,112,0.7107,0.0,Very High
FINE_C16615_056,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26205,88.71205,1105.0,42.86,141.18,-0.4506,10,273,382,345,112,0.7107,0.0,Very High
FINE_C16615_057,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26205,88.71215,1126.0,42.2,132.55,1.6365,10,273,382,345,112,0.7057,-0.005,Very High
FINE_C16615_058,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26205,88.71225,1126.0,42.2,132.55,1.6365,10,273,382,345,112,0.7057,-0.005,Very High
FINE_C16615_059,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26205,88.71235,1126.0,42.2,132.55,1.6365,10,273,382,345,112,0.7057,-0.005,Very High
FINE_C16615_060,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26205,88.71245,1145.0,33.44,136.52,4.6222,10,273,382,345,112,0.6363,-0.0744,High
FINE_C16615_061,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26215,88.71155,1064.0,23.8,151.03,-5.5722,10,262,385,353,113,0.4889,-0.2218,Moderate
FINE_C16615_062,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26215,88.71165,1064.0,23.8,151.03,-5.5722,10,262,385,353,113,0.4889,-0.2218,Moderate
FINE_C16615_063,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26215,88.71175,1064.0,23.8,151.03,-5.5722,10,262,385,353,112,0.5229,-0.1878,High
FINE_C16615_064,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26215,88.71185,1079.0,39.31,141.15,-2.3763,10,262,385,353,112,0.6793,-0.0314,High
FINE_C16615_065,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26215,88.71195,1079.0,39.31,141.15,-2.3763,10,273,382,345,112,0.6823,-0.0284,High
FINE_C16615_066,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26215,88.71205,1079.0,39.31,141.15,-2.3763,10,273,382,345,112,0.6823,-0.0284,High
FINE_C16615_067,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26215,88.71215,1100.0,46.4,142.08,0.2111,10,273,382,345,112,0.744,0.0333,Very High
FINE_C16615_068,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26215,88.71225,1100.0,46.4,142.08,0.2111,10,273,382,345,112,0.744,0.0333,Very High
FINE_C16615_069,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26215,88.71235,1100.0,46.4,142.08,0.2111,10,273,382,345,112,0.744,0.0333,Very High
FINE_C16615_070,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26215,88.71245,1121.0,46.73,151.09,1.5576,10,273,382,345,112,0.7455,0.0348,Very High
FINE_C16615_071,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26225,88.71155,1064.0,23.8,151.03,-5.5722,10,262,385,353,113,0.4889,-0.2218,Moderate
FINE_C16615_072,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26225,88.71165,1064.0,23.8,151.03,-5.5722,10,262,385,353,113,0.4889,-0.2218,Moderate
FINE_C16615_073,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26225,88.71175,1064.0,23.8,151.03,-5.5722,10,262,385,353,112,0.5229,-0.1878,High
FINE_C16615_074,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26225,88.71185,1079.0,39.31,141.15,-2.3763,10,262,385,353,112,0.6793,-0.0314,High
FINE_C16615_075,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26225,88.71195,1079.0,39.31,141.15,-2.3763,10,273,382,345,112,0.6823,-0.0284,High
FINE_C16615_076,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26225,88.71205,1079.0,39.31,141.15,-2.3763,10,273,382,345,112,0.6823,-0.0284,High
FINE_C16615_077,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26225,88.71215,1100.0,46.4,142.08,0.2111,10,273,382,345,112,0.744,0.0333,Very High
FINE_C16615_078,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26225,88.71225,1100.0,46.4,142.08,0.2111,10,273,382,345,112,0.744,0.0333,Very High
FINE_C16615_079,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26225,88.71235,1100.0,46.4,142.08,0.2111,10,273,382,345,112,0.744,0.0333,Very High
FINE_C16615_080,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26225,88.71245,1121.0,46.73,151.09,1.5576,10,273,382,345,112,0.7455,0.0348,Very High
FINE_C16615_081,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26235,88.71155,1064.0,23.8,151.03,-5.5722,10,262,385,353,113,0.4889,-0.2218,Moderate
FINE_C16615_082,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26235,88.71165,1064.0,23.8,151.03,-5.5722,10,262,385,353,113,0.4889,-0.2218,Moderate
FINE_C16615_083,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26235,88.71175,1064.0,23.8,151.03,-5.5722,10,262,385,353,112,0.5229,-0.1878,High
FINE_C16615_084,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26235,88.71185,1079.0,39.31,141.15,-2.3763,10,262,385,353,112,0.6793,-0.0314,High
FINE_C16615_085,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26235,88.71195,1079.0,39.31,141.15,-2.3763,10,273,382,345,112,0.6823,-0.0284,High
FINE_C16615_086,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26235,88.71205,1079.0,39.31,141.15,-2.3763,10,273,382,345,112,0.6823,-0.0284,High
FINE_C16615_087,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26235,88.71215,1100.0,46.4,142.08,0.2111,10,273,382,345,112,0.744,0.0333,Very High
FINE_C16615_088,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26235,88.71225,1100.0,46.4,142.08,0.2111,10,273,382,345,112,0.744,0.0333,Very High
FINE_C16615_089,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26235,88.71235,1100.0,46.4,142.08,0.2111,10,273,382,345,112,0.744,0.0333,Very High
FINE_C16615_090,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26235,88.71245,1121.0,46.73,151.09,1.5576,10,273,382,345,112,0.7455,0.0348,Very High
FINE_C16615_091,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26245,88.71155,1064.0,11.01,343.73,-3.4336,10,262,385,353,113,0.4041,-0.3066,Moderate
FINE_C16615_092,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26245,88.71165,1064.0,11.01,343.73,-3.4336,10,262,385,353,112,0.4373,-0.2734,Moderate
FINE_C16615_093,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26245,88.71175,1064.0,11.01,343.73,-3.4336,10,262,385,353,112,0.4373,-0.2734,Moderate
FINE_C16615_094,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26245,88.71185,1068.0,12.82,106.59,-2.0055,10,262,385,353,112,0.4266,-0.2841,Moderate
FINE_C16615_095,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26245,88.71195,1068.0,12.82,106.59,-2.0055,10,273,382,345,112,0.43,-0.2807,Moderate
FINE_C16615_096,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26245,88.71205,1068.0,12.82,106.59,-2.0055,10,273,382,345,112,0.43,-0.2807,Moderate
FINE_C16615_097,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26245,88.71215,1072.0,28.1,141.58,-4.5938,10,273,382,345,112,0.5692,-0.1415,High
FINE_C16615_098,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26245,88.71225,1072.0,28.1,141.58,-4.5938,10,273,382,345,112,0.5692,-0.1415,High
FINE_C16615_099,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26245,88.71235,1072.0,28.1,141.58,-4.5938,10,273,382,345,112,0.5692,-0.1415,High
FINE_C16615_100,COARSE_C16615,27.2620000000001,88.71200000000063,0.7107,27.26245,88.71245,1086.0,39.71,156.8,-0.525,10,273,382,345,112,0.6942,-0.0165,High
FINE_C16616_001,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26155,88.71255,1149.0,27.58,122.44,-0.5021,10,273,382,345,112,0.5465,-0.1397,High
FINE_C16616_002,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26155,88.71265,1162.0,37.85,130.0,-0.9784,10,273,382,345,112,0.6371,-0.0491,High
FINE_C16616_003,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26155,88.71275,1162.0,37.85,130.0,-0.9784,10,273,382,345,112,0.6371,-0.0491,High
FINE_C16616_004,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26155,88.71285,1162.0,37.85,130.0,-0.9784,10,273,382,345,111,0.6681,-0.0181,High
FINE_C16616_005,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26155,88.71295,1184.0,40.24,153.19,3.7521,10,273,382,345,111,0.7061,0.0199,Very High
FINE_C16616_006,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26155,88.71305,1184.0,40.24,153.19,3.7521,10,273,382,345,111,0.7061,0.0199,Very High
FINE_C16616_007,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26155,88.71315,1184.0,40.24,153.19,3.7521,10,273,382,345,111,0.7061,0.0199,Very High
FINE_C16616_008,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26155,88.71325,1184.0,40.92,169.73,-0.1597,10,273,382,345,111,0.6942,0.008,High
FINE_C16616_009,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26155,88.71335,1184.0,40.92,169.73,-0.1597,10,273,382,345,110,0.7224,0.0362,Very High
FINE_C16616_010,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26155,88.71345,1184.0,40.92,169.73,-0.1597,10,273,382,345,110,0.7224,0.0362,Very High
FINE_C16616_011,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26165,88.71255,1149.0,27.58,122.44,-0.5021,10,273,382,345,112,0.5465,-0.1397,High
FINE_C16616_012,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26165,88.71265,1162.0,37.85,130.0,-0.9784,10,273,382,345,112,0.6371,-0.0491,High
FINE_C16616_013,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26165,88.71275,1162.0,37.85,130.0,-0.9784,10,273,382,345,112,0.6371,-0.0491,High
FINE_C16616_014,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26165,88.71285,1162.0,37.85,130.0,-0.9784,10,273,382,345,111,0.6681,-0.0181,High
FINE_C16616_015,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26165,88.71295,1184.0,40.24,153.19,3.7521,10,273,382,345,111,0.7061,0.0199,Very High
FINE_C16616_016,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26165,88.71305,1184.0,40.24,153.19,3.7521,10,273,382,345,111,0.7061,0.0199,Very High
FINE_C16616_017,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26165,88.71315,1184.0,40.24,153.19,3.7521,10,273,382,345,111,0.7061,0.0199,Very High
FINE_C16616_018,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26165,88.71325,1184.0,40.92,169.73,-0.1597,10,273,382,345,111,0.6942,0.008,High
FINE_C16616_019,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26165,88.71335,1184.0,40.92,169.73,-0.1597,10,273,382,345,111,0.6942,0.008,High
FINE_C16616_020,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26165,88.71345,1184.0,40.92,169.73,-0.1597,10,273,382,345,110,0.7224,0.0362,Very High
FINE_C16616_021,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26175,88.71255,1149.0,27.58,122.44,-0.5021,10,273,382,345,112,0.5465,-0.1397,High
FINE_C16616_022,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26175,88.71265,1162.0,37.85,130.0,-0.9784,10,273,382,345,112,0.6371,-0.0491,High
FINE_C16616_023,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26175,88.71275,1162.0,37.85,130.0,-0.9784,10,273,382,345,112,0.6371,-0.0491,High
FINE_C16616_024,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26175,88.71285,1162.0,37.85,130.0,-0.9784,10,273,382,345,111,0.6681,-0.0181,High
FINE_C16616_025,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26175,88.71295,1184.0,40.24,153.19,3.7521,10,273,382,345,111,0.7061,0.0199,Very High
FINE_C16616_026,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26175,88.71305,1184.0,40.24,153.19,3.7521,10,273,382,345,111,0.7061,0.0199,Very High
FINE_C16616_027,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26175,88.71315,1184.0,40.24,153.19,3.7521,10,273,382,345,111,0.7061,0.0199,Very High
FINE_C16616_028,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26175,88.71325,1184.0,40.92,169.73,-0.1597,10,273,382,345,111,0.6942,0.008,High
FINE_C16616_029,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26175,88.71335,1184.0,40.92,169.73,-0.1597,10,273,382,345,111,0.6942,0.008,High
FINE_C16616_030,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26175,88.71345,1184.0,40.92,169.73,-0.1597,10,273,382,345,110,0.7224,0.0362,Very High
FINE_C16616_031,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26185,88.71255,1145.0,33.44,136.52,4.6222,10,273,382,345,112,0.6363,-0.0499,High
FINE_C16616_032,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26185,88.71265,1145.0,30.73,150.2,-2.4827,10,273,382,345,112,0.5719,-0.1143,High
FINE_C16616_033,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26185,88.71275,1145.0,30.73,150.2,-2.4827,10,273,382,345,112,0.5719,-0.1143,High
FINE_C16616_034,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26185,88.71285,1145.0,30.73,150.2,-2.4827,10,273,382,345,111,0.6049,-0.0813,High
FINE_C16616_035,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26185,88.71295,1155.0,37.81,171.58,0.9261,10,273,382,345,111,0.6862,-0.0,High
FINE_C16616_036,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26185,88.71305,1155.0,37.81,171.58,0.9261,10,273,382,345,111,0.6862,-0.0,High
FINE_C16616_037,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26185,88.71315,1155.0,37.81,171.58,0.9261,10,273,382,345,111,0.6862,-0.0,High
FINE_C16616_038,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26185,88.71325,1154.0,43.1,171.62,-1.586,10,273,382,345,111,0.7183,0.0321,Very High
FINE_C16616_039,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26185,88.71335,1154.0,43.1,171.62,-1.586,10,273,382,345,111,0.7183,0.0321,Very High
FINE_C16616_040,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26185,88.71345,1154.0,43.1,171.62,-1.586,10,273,382,345,111,0.7183,0.0321,Very High
FINE_C16616_041,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26195,88.71255,1145.0,33.44,136.52,4.6222,10,273,382,345,112,0.6363,-0.0499,High
FINE_C16616_042,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26195,88.71265,1145.0,30.73,150.2,-2.4827,10,273,382,345,112,0.5719,-0.1143,High
FINE_C16616_043,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26195,88.71275,1145.0,30.73,150.2,-2.4827,10,273,382,345,112,0.5719,-0.1143,High
FINE_C16616_044,COARSE_C16616,27.2620000000001,88.71300000000063,0.6862,27.26195,88.71285,1145.0,30.73,150.2,-2.4827,10,273,382,345,111,0.6049,-0.0813,High
