cell_id,latitude,longitude,susceptibility_score,ridx_+6h,risk_+6h,tier_+6h,ridx_+12h,risk_+12h,tier_+12h,ridx_+24h,risk_+24h,tier_+24h,ridx_+48h,risk_+48h,tier_+48h
COARSE_C33753,27.347000000000204,88.76500000000088,0.0251,0.0485,0.0274,Low,0.0612,0.0312,Low,0.0781,0.0364,Low,0.0675,0.0331,Low
COARSE_C33754,27.347000000000204,88.76600000000089,0.0408,0.0485,0.0354,Low,0.0612,0.0393,Low,0.0781,0.0445,Low,0.0675,0.0412,Low
COARSE_C33755,27.347000000000204,88.76700000000089,0.0398,0.0485,0.0348,Low,0.0612,0.0387,Low,0.0781,0.0439,Low,0.0675,0.0407,Low
COARSE_C33756,27.347000000000204,88.7680000000009,0.0285,0.0485,0.0291,Low,0.0612,0.033,Low,0.0781,0.0381,Low,0.0675,0.0349,Low
COARSE_C33757,27.347000000000204,88.7690000000009,0.0274,0.0485,0.0285,Low,0.0612,0.0324,Low,0.0781,0.0375,Low,0.0675,0.0343,Low
COARSE_C33758,27.347000000000204,88.7700000000009,0.0173,0.0485,0.0234,Low,0.0612,0.0272,Low,0.0781,0.0323,Low,0.0675,0.0291,Low
COARSE_C33759,27.347000000000204,88.77100000000091,0.0217,0.0485,0.0256,Low,0.0612,0.0295,Low,0.0781,0.0346,Low,0.0675,0.0314,Low
COARSE_C33760,27.347000000000204,88.77200000000092,0.0083,0.0485,0.0188,Low,0.0612,0.0226,Low,0.0781,0.0277,Low,0.0675,0.0245,Low
COARSE_C33761,27.347000000000204,88.77300000000092,0.0231,0.0485,0.0263,Low,0.0612,0.0302,Low,0.0781,0.0353,Low,0.0675,0.0321,Low
COARSE_C33762,27.347000000000204,88.77400000000092,0.0187,0.0485,0.0241,Low,0.0612,0.0279,Low,0.0781,0.0331,Low,0.0675,0.0299,Low
COARSE_C33763,27.347000000000204,88.77500000000093,0.0179,0.0485,0.0237,Low,0.0612,0.0275,Low,0.0781,0.0327,Low,0.0675,0.0294,Low
COARSE_C33764,27.347000000000204,88.77600000000093,0.0209,0.0485,0.0252,Low,0.0612,0.0291,Low,0.0781,0.0342,Low,0.0675,0.031,Low
COARSE_C33765,27.347000000000204,88.77700000000094,0.0136,0.0485,0.0215,Low,0.0612,0.0253,Low,0.0781,0.0304,Low,0.0675,0.0272,Low
COARSE_C33766,27.347000000000204,88.77800000000094,0.0203,0.0485,0.0249,Low,0.0612,0.0288,Low,0.0781,0.0339,Low,0.0675,0.0307,Low
COARSE_C33767,27.347000000000204,88.77900000000095,0.0244,0.0485,0.027,Low,0.0612,0.0309,Low,0.0781,0.036,Low,0.0675,0.0328,Low
COARSE_C33768,27.347000000000204,88.78000000000095,0.0165,0.0485,0.023,Low,0.0612,0.0268,Low,0.0781,0.0319,Low,0.0675,0.0287,Low
COARSE_C33769,27.348000000000205,88.58,0.4089,0.2047,0.2826,Low,0.2581,0.303,Low,0.3293,0.3302,Low,0.2848,0.3132,Low
COARSE_C33770,27.348000000000205,88.581,0.8711,0.2047,0.5326,Moderate,0.2581,0.5579,High,0.3293,0.5917,High,0.2848,0.5706,High
COARSE_C33771,27.348000000000205,88.58200000000001,0.4317,0.2047,0.2949,Low,0.2581,0.3156,Low,0.3293,0.3431,Low,0.2848,0.3259,Low
COARSE_C33772,27.348000000000205,88.58300000000001,0.6441,0.2047,0.4098,Moderate,0.2581,0.4327,Moderate,0.3293,0.4633,Moderate,0.2848,0.4442,Moderate
COARSE_C33773,27.348000000000205,88.58400000000002,0.5677,0.2047,0.3685,Moderate,0.2581,0.3906,Moderate,0.3293,0.42,Moderate,0.2848,0.4016,Moderate
COARSE_C33774,27.348000000000205,88.58500000000002,0.5806,0.2047,0.3755,Moderate,0.2581,0.3977,Moderate,0.3293,0.4273,Moderate,0.2848,0.4088,Moderate
COARSE_C33775,27.348000000000205,88.58600000000003,0.678,0.2047,0.4282,Moderate,0.2581,0.4514,Moderate,0.3293,0.4824,Moderate,0.2848,0.4631,Moderate
COARSE_C33776,27.348000000000205,88.58700000000003,0.5582,0.2047,0.3634,Moderate,0.2581,0.3853,Moderate,0.3293,0.4147,Moderate,0.2848,0.3963,Moderate
COARSE_C33777,27.348000000000205,88.58800000000004,0.656,0.2047,0.4163,Moderate,0.2581,0.4393,Moderate,0.3293,0.47,Moderate,0.2848,0.4508,Moderate
COARSE_C33778,27.348000000000205,88.58900000000004,0.7472,0.2047,0.4656,Moderate,0.2581,0.4896,Moderate,0.3293,0.5216,Moderate,0.2848,0.5016,Moderate
COARSE_C33779,27.348000000000205,88.59000000000005,0.6763,0.2047,0.4272,Moderate,0.2581,0.4505,Moderate,0.3293,0.4815,Moderate,0.2848,0.4621,Moderate
COARSE_C33780,27.348000000000205,88.59100000000005,0.6508,0.2047,0.4135,Moderate,0.2581,0.4364,Moderate,0.3293,0.4671,Moderate,0.2848,0.4479,Moderate
COARSE_C33781,27.348000000000205,88.59200000000006,0.6497,0.2047,0.4129,Moderate,0.2581,0.4358,Moderate,0.3293,0.4664,Moderate,0.2848,0.4473,Moderate
COARSE_C33782,27.348000000000205,88.59300000000006,0.8797,0.2047,0.5373,Moderate,0.2581,0.5627,High,0.3293,0.5966,High,0.2848,0.5754,High
COARSE_C33783,27.348000000000205,88.59400000000007,0.6558,0.2047,0.4162,Moderate,0.2581,0.4392,Moderate,0.3293,0.4699,Moderate,0.2848,0.4507,Moderate
COARSE_C33784,27.348000000000205,88.59500000000007,0.6144,0.2047,0.3938,Moderate,0.2581,0.4163,Moderate,0.3293,0.4465,Moderate,0.2848,0.4276,Moderate
COARSE_C33785,27.348000000000205,88.59600000000007,0.9945,0.2047,0.5994,High,0.2581,0.626,High,0.3293,0.6615,High,0.2848,0.6393,High
COARSE_C33786,27.348000000000205,88.59700000000008,0.5428,0.2047,0.355,Moderate,0.2581,0.3768,Moderate,0.3293,0.4059,Moderate,0.2848,0.3878,Moderate
COARSE_C33787,27.348000000000205,88.59800000000008,0.5626,0.2047,0.3657,Moderate,0.2581,0.3878,Moderate,0.3293,0.4171,Moderate,0.2848,0.3988,Moderate
COARSE_C33788,27.348000000000205,88.59900000000009,0.6841,0.2047,0.4315,Moderate,0.2581,0.4548,Moderate,0.3293,0.4859,Moderate,0.2848,0.4665,Moderate
COARSE_C33789,27.348000000000205,88.6000000000001,0.6619,0.2047,0.4195,Moderate,0.2581,0.4425,Moderate,0.3293,0.4733,Moderate,0.2848,0.4541,Moderate
COARSE_C33790,27.348000000000205,88.6010000000001,0.6998,0.0586,0.3757,Moderate,0.0739,0.3824,Moderate,0.0944,0.3914,Moderate,0.0816,0.3858,Moderate
COARSE_C33791,27.348000000000205,88.6020000000001,0.7109,0.0586,0.3814,Moderate,0.0739,0.3881,Moderate,0.0944,0.3972,Moderate,0.0816,0.3915,Moderate
COARSE_C33792,27.348000000000205,88.60300000000011,0.6939,0.0586,0.3727,Moderate,0.0739,0.3794,Moderate,0.0944,0.3883,Moderate,0.0816,0.3828,Moderate
COARSE_C33793,27.348000000000205,88.60400000000011,0.658,0.0586,0.3543,Moderate,0.0739,0.3609,Moderate,0.0944,0.3697,Moderate,0.0816,0.3642,Moderate
COARSE_C33794,27.348000000000205,88.60500000000012,0.4948,0.0586,0.2708,Low,0.0739,0.2769,Low,0.0944,0.285,Low,0.0816,0.28,Low
COARSE_C33795,27.348000000000205,88.60600000000012,0.6046,0.0586,0.327,Low,0.0739,0.3334,Low,0.0944,0.342,Low,0.0816,0.3366,Low
COARSE_C33796,27.348000000000205,88.60700000000013,0.6051,0.0586,0.3272,Low,0.0739,0.3337,Low,0.0944,0.3423,Low,0.0816,0.3369,Low
COARSE_C33797,27.348000000000205,88.60800000000013,0.6654,0.0586,0.3581,Moderate,0.0739,0.3647,Moderate,0.0944,0.3736,Moderate,0.0816,0.368,Moderate
COARSE_C33798,27.348000000000205,88.60900000000014,0.6026,0.0586,0.326,Low,0.0739,0.3324,Low,0.0944,0.341,Low,0.0816,0.3356,Low
COARSE_C33799,27.348000000000205,88.61000000000014,0.5944,0.0586,0.3218,Low,0.0739,0.3282,Low,0.0944,0.3367,Low,0.0816,0.3314,Low
COARSE_C33800,27.348000000000205,88.61100000000015,0.5496,0.0586,0.2988,Low,0.0739,0.3051,Low,0.0944,0.3135,Low,0.0816,0.3082,Low
COARSE_C33801,27.348000000000205,88.61200000000015,0.9041,0.0586,0.4803,Moderate,0.0739,0.4876,Moderate,0.0944,0.4974,Moderate,0.0816,0.4913,Moderate
COARSE_C33802,27.348000000000205,88.61300000000016,0.9876,0.0586,0.523,Moderate,0.0739,0.5306,Moderate,0.0944,0.5407,Moderate,0.0816,0.5344,Moderate
COARSE_C33803,27.348000000000205,88.61400000000016,0.3872,0.0586,0.2157,Low,0.0739,0.2215,Low,0.0944,0.2292,Low,0.0816,0.2244,Low
COARSE_C33804,27.348000000000205,88.61500000000017,0.4932,0.0586,0.27,Low,0.0739,0.2761,Low,0.0944,0.2842,Low,0.0816,0.2791,Low
COARSE_C33805,27.348000000000205,88.61600000000017,0.4443,0.0586,0.245,Low,0.0739,0.2509,Low,0.0944,0.2588,Low,0.0816,0.2539,Low
COARSE_C33806,27.348000000000205,88.61700000000017,0.3546,0.0586,0.1991,Low,0.0739,0.2047,Low,0.0944,0.2123,Low,0.0816,0.2076,Low
COARSE_C33807,27.348000000000205,88.61800000000018,0.8266,0.0586,0.4406,Moderate,0.0739,0.4477,Moderate,0.0944,0.4572,Moderate,0.0816,0.4513,Moderate
COARSE_C33808,27.348000000000205,88.61900000000018,0.3723,0.0586,0.2081,Low,0.0739,0.2138,Low,0.0944,0.2215,Low,0.0816,0.2167,Low
COARSE_C33809,27.348000000000205,88.62000000000019,0.3395,0.0586,0.1913,Low,0.0739,0.197,Low,0.0944,0.2045,Low,0.0816,0.1998,Low
COARSE_C33810,27.348000000000205,88.6210000000002,0.3189,0.0586,0.1808,Low,0.0739,0.1864,Low,0.0944,0.1938,Low,0.0816,0.1891,Low
COARSE_C33811,27.348000000000205,88.6220000000002,0.329,0.0586,0.186,Low,0.0739,0.1916,Low,0.0944,0.199,Low,0.0816,0.1943,Low
COARSE_C33812,27.348000000000205,88.6230000000002,0.3175,0.0586,0.1801,Low,0.0739,0.1856,Low,0.0944,0.193,Low,0.0816,0.1884,Low
COARSE_C33813,27.348000000000205,88.62400000000021,0.2697,0.0586,0.1556,Low,0.0739,0.161,Low,0.0944,0.1682,Low,0.0816,0.1637,Low
COARSE_C33814,27.348000000000205,88.62500000000021,0.2982,0.0586,0.1702,Low,0.0739,0.1757,Low,0.0944,0.183,Low,0.0816,0.1784,Low
COARSE_C33815,27.348000000000205,88.62600000000022,0.3202,0.0586,0.1815,Low,0.0739,0.187,Low,0.0944,0.1944,Low,0.0816,0.1898,Low
COARSE_C33816,27.348000000000205,88.62700000000022,0.3177,0.0586,0.1802,Low,0.0739,0.1857,Low,0.0944,0.1931,Low,0.0816,0.1885,Low
COARSE_C33817,27.348000000000205,88.62800000000023,0.2115,0.0586,0.1258,Low,0.0739,0.1311,Low,0.0944,0.138,Low,0.0816,0.1337,Low
COARSE_C33818,27.348000000000205,88.62900000000023,0.1685,0.0586,0.1038,Low,0.0739,0.1089,Low,0.0944,0.1157,Low,0.0816,0.1115,Low
COARSE_C33819,27.348000000000205,88.63000000000024,0.2094,0.0586,0.1248,Low,0.0739,0.13,Low,0.0944,0.137,Low,0.0816,0.1326,Low
COARSE_C33820,27.348000000000205,88.63100000000024,0.2275,0.0586,0.134,Low,0.0739,0.1393,Low,0.0944,0.1463,Low,0.0816,0.1419,Low
COARSE_C33821,27.348000000000205,88.63200000000025,0.2287,0.0586,0.1346,Low,0.0739,0.1399,Low,0.0944,0.147,Low,0.0816,0.1426,Low
COARSE_C33822,27.348000000000205,88.63300000000025,0.3288,0.0586,0.1859,Low,0.0739,0.1914,Low,0.0944,0.1989,Low,0.0816,0.1942,Low
COARSE_C33823,27.348000000000205,88.63400000000026,0.259,0.0586,0.1501,Low,0.0739,0.1555,Low,0.0944,0.1627,Low,0.0816,0.1582,Low
COARSE_C33824,27.348000000000205,88.63500000000026,0.2546,0.0586,0.1479,Low,0.0739,0.1533,Low,0.0944,0.1604,Low,0.0816,0.1559,Low
COARSE_C33825,27.348000000000205,88.63600000000027,0.3606,0.0586,0.2021,Low,0.0739,0.2078,Low,0.0944,0.2154,Low,0.0816,0.2107,Low
COARSE_C33826,27.348000000000205,88.63700000000027,0.2269,0.0586,0.1337,Low,0.0739,0.139,Low,0.0944,0.146,Low,0.0816,0.1416,Low
COARSE_C33827,27.348000000000205,88.63800000000028,0.2013,0.0586,0.1206,Low,0.0739,0.1258,Low,0.0944,0.1328,Low,0.0816,0.1284,Low
COARSE_C33828,27.348000000000205,88.63900000000028,0.27,0.0586,0.1558,Low,0.0739,0.1612,Low,0.0944,0.1684,Low,0.0816,0.1639,Low
COARSE_C33829,27.348000000000205,88.64000000000028,0.4356,0.0586,0.2405,Low,0.0739,0.2464,Low,0.0944,0.2543,Low,0.0816,0.2494,Low
COARSE_C33830,27.348000000000205,88.64100000000029,0.3172,0.0586,0.1799,Low,0.0739,0.1855,Low,0.0944,0.1929,Low,0.0816,0.1883,Low
COARSE_C33831,27.348000000000205,88.6420000000003,0.4509,0.0586,0.2483,Low,0.0739,0.2543,Low,0.0944,0.2623,Low,0.0816,0.2573,Low
COARSE_C33832,27.348000000000205,88.6430000000003,0.5079,0.0586,0.2775,Low,0.0739,0.2836,Low,0.0944,0.2918,Low,0.0816,0.2867,Low
COARSE_C33833,27.348000000000205,88.6440000000003,0.4165,0.0586,0.2307,Low,0.0739,0.2366,Low,0.0944,0.2444,Low,0.0816,0.2395,Low
COARSE_C33834,27.348000000000205,88.64500000000031,0.4175,0.0586,0.2312,Low,0.0739,0.2371,Low,0.0944,0.2449,Low,0.0816,0.24,Low
COARSE_C33835,27.348000000000205,88.64600000000031,0.529,0.0586,0.2883,Low,0.0739,0.2945,Low,0.0944,0.3028,Low,0.0816,0.2976,Low
COARSE_C33836,27.348000000000205,88.64700000000032,0.5016,0.0586,0.2743,Low,0.0739,0.2804,Low,0.0944,0.2886,Low,0.0816,0.2835,Low
COARSE_C33837,27.348000000000205,88.64800000000032,0.6072,0.0586,0.3283,Low,0.0739,0.3348,Low,0.0944,0.3434,Low,0.0816,0.338,Low
COARSE_C33838,27.348000000000205,88.64900000000033,0.5816,0.0586,0.3152,Low,0.0739,0.3216,Low,0.0944,0.3301,Low,0.0816,0.3248,Low
COARSE_C33839,27.348000000000205,88.65000000000033,0.5405,0.0586,0.2942,Low,0.0739,0.3004,Low,0.0944,0.3088,Low,0.0816,0.3036,Low
COARSE_C33840,27.348000000000205,88.65100000000034,0.9927,0.0535,0.523,Moderate,0.0674,0.53,Moderate,0.086,0.5392,Moderate,0.0744,0.5334,Moderate
COARSE_C33841,27.348000000000205,88.65200000000034,0.6832,0.0535,0.3649,Moderate,0.0674,0.371,Moderate,0.086,0.3792,Moderate,0.0744,0.3741,Moderate
COARSE_C33842,27.348000000000205,88.65300000000035,0.6105,0.0535,0.3278,Low,0.0674,0.3337,Low,0.086,0.3416,Low,0.0744,0.3367,Low
COARSE_C33843,27.348000000000205,88.65400000000035,0.5819,0.0535,0.3132,Low,0.0674,0.319,Low,0.086,0.3268,Low,0.0744,0.3219,Low
COARSE_C33844,27.348000000000205,88.65500000000036,0.664,0.0535,0.3551,Moderate,0.0674,0.3612,Moderate,0.086,0.3692,Moderate,0.0744,0.3642,Moderate
COARSE_C33845,27.348000000000205,88.65600000000036,0.81,0.0535,0.4297,Moderate,0.0674,0.4362,Moderate,0.086,0.4447,Moderate,0.0744,0.4394,Moderate
COARSE_C33846,27.348000000000205,88.65700000000037,0.6517,0.0535,0.3489,Low,0.0674,0.3549,Moderate,0.086,0.3629,Moderate,0.0744,0.3579,Moderate
COARSE_C33847,27.348000000000205,88.65800000000037,0.7336,0.0535,0.3907,Moderate,0.0674,0.3969,Moderate,0.086,0.4052,Moderate,0.0744,0.4,Moderate
COARSE_C33848,27.348000000000205,88.65900000000038,0.7015,0.0535,0.3743,Moderate,0.0674,0.3804,Moderate,0.086,0.3886,Moderate,0.0744,0.3835,Moderate
COARSE_C33849,27.348000000000205,88.66000000000038,0.6661,0.0535,0.3562,Moderate,0.0674,0.3623,Moderate,0.086,0.3703,Moderate,0.0744,0.3653,Moderate
COARSE_C33850,27.348000000000205,88.66100000000039,0.5963,0.0535,0.3206,Low,0.0674,0.3264,Low,0.086,0.3342,Low,0.0744,0.3293,Low
COARSE_C33851,27.348000000000205,88.66200000000039,0.6619,0.0535,0.3541,Moderate,0.0674,0.3601,Moderate,0.086,0.3681,Moderate,0.0744,0.3631,Moderate
COARSE_C33852,27.348000000000205,88.6630000000004,0.5288,0.0535,0.2861,Low,0.0674,0.2918,Low,0.086,0.2993,Low,0.0744,0.2946,Low
COARSE_C33853,27.348000000000205,88.6640000000004,0.5327,0.0535,0.2881,Low,0.0674,0.2938,Low,0.086,0.3013,Low,0.0744,0.2966,Low
COARSE_C33854,27.348000000000205,88.6650000000004,0.5611,0.0535,0.3026,Low,0.0674,0.3083,Low,0.086,0.316,Low,0.0744,0.3112,Low
COARSE_C33855,27.348000000000205,88.66600000000041,0.2759,0.0535,0.1569,Low,0.0674,0.1619,Low,0.086,0.1685,Low,0.0744,0.1644,Low
COARSE_C33856,27.348000000000205,88.66700000000041,0.359,0.0535,0.1994,Low,0.0674,0.2046,Low,0.086,0.2115,Low,0.0744,0.2072,Low
COARSE_C33857,27.348000000000205,88.66800000000042,0.4668,0.0535,0.2544,Low,0.0674,0.2599,Low,0.086,0.2672,Low,0.0744,0.2627,Low
COARSE_C33858,27.348000000000205,88.66900000000042,0.3627,0.0535,0.2013,Low,0.0674,0.2065,Low,0.086,0.2134,Low,0.0744,0.2091,Low
COARSE_C33859,27.348000000000205,88.67000000000043,0.3753,0.0535,0.2077,Low,0.0674,0.2129,Low,0.086,0.2199,Low,0.0744,0.2156,Low
COARSE_C33860,27.348000000000205,88.67100000000043,0.328,0.0535,0.1836,Low,0.0674,0.1887,Low,0.086,0.1955,Low,0.0744,0.1912,Low
COARSE_C33861,27.348000000000205,88.67200000000044,0.2652,0.0535,0.1515,Low,0.0674,0.1564,Low,0.086,0.163,Low,0.0744,0.1589,Low
COARSE_C33862,27.348000000000205,88.67300000000044,0.4591,0.0535,0.2505,Low,0.0674,0.256,Low,0.086,0.2633,Low,0.0744,0.2587,Low
COARSE_C33863,27.348000000000205,88.67400000000045,0.2488,0.0535,0.1431,Low,0.0674,0.148,Low,0.086,0.1545,Low,0.0744,0.1504,Low
COARSE_C33864,27.348000000000205,88.67500000000045,0.2736,0.0535,0.1558,Low,0.0674,0.1607,Low,0.086,0.1673,Low,0.0744,0.1632,Low
COARSE_C33865,27.348000000000205,88.67600000000046,0.243,0.0535,0.1401,Low,0.0674,0.145,Low,0.086,0.1515,Low,0.0744,0.1474,Low
COARSE_C33866,27.348000000000205,88.67700000000046,0.7612,0.0535,0.4048,Moderate,0.0674,0.4111,Moderate,0.086,0.4195,Moderate,0.0744,0.4142,Moderate
COARSE_C33867,27.348000000000205,88.67800000000047,0.2646,0.0535,0.1512,Low,0.0674,0.1561,Low,0.086,0.1627,Low,0.0744,0.1586,Low
COARSE_C33868,27.348000000000205,88.67900000000047,0.23,0.0535,0.1335,Low,0.0674,0.1383,Low,0.086,0.1448,Low,0.0744,0.1407,Low
COARSE_C33869,27.348000000000205,88.68000000000048,0.2783,0.0535,0.1582,Low,0.0674,0.1631,Low,0.086,0.1697,Low,0.0744,0.1656,Low
COARSE_C33870,27.348000000000205,88.68100000000048,0.3326,0.0535,0.1859,Low,0.0674,0.191,Low,0.086,0.1978,Low,0.0744,0.1936,Low
COARSE_C33871,27.348000000000205,88.68200000000049,0.2581,0.0535,0.1479,Low,0.0674,0.1528,Low,0.086,0.1593,Low,0.0744,0.1552,Low
COARSE_C33872,27.348000000000205,88.68300000000049,0.2097,0.0535,0.1231,Low,0.0674,0.1279,Low,0.086,0.1343,Low,0.0744,0.1303,Low
COARSE_C33873,27.348000000000205,88.6840000000005,0.1831,0.0535,0.1096,Low,0.0674,0.1142,Low,0.086,0.1205,Low,0.0744,0.1166,Low
COARSE_C33874,27.348000000000205,88.6850000000005,0.1654,0.0535,0.1005,Low,0.0674,0.1052,Low,0.086,0.1114,Low,0.0744,0.1075,Low
COARSE_C33875,27.348000000000205,88.6860000000005,0.2013,0.0535,0.1188,Low,0.0674,0.1236,Low,0.086,0.1299,Low,0.0744,0.126,Low
COARSE_C33876,27.348000000000205,88.68700000000051,0.1594,0.0535,0.0974,Low,0.0674,0.1021,Low,0.086,0.1082,Low,0.0744,0.1044,Low
COARSE_C33877,27.348000000000205,88.68800000000051,0.1905,0.0535,0.1133,Low,0.0674,0.118,Low,0.086,0.1243,Low,0.0744,0.1204,Low
COARSE_C33878,27.348000000000205,88.68900000000052,0.2464,0.0535,0.1419,Low,0.0674,0.1468,Low,0.086,0.1532,Low,0.0744,0.1492,Low
COARSE_C33879,27.348000000000205,88.69000000000052,0.1748,0.0535,0.1053,Low,0.0674,0.11,Low,0.086,0.1162,Low,0.0744,0.1123,Low
COARSE_C33880,27.348000000000205,88.69100000000053,0.1935,0.0535,0.1149,Low,0.0674,0.1196,Low,0.086,0.1259,Low,0.0744,0.1219,Low
COARSE_C33881,27.348000000000205,88.69200000000053,0.1451,0.0535,0.0901,Low,0.0674,0.0947,Low,0.086,0.1009,Low,0.0744,0.097,Low
COARSE_C33882,27.348000000000205,88.69300000000054,0.1242,0.0535,0.0795,Low,0.0674,0.084,Low,0.086,0.09,Low,0.0744,0.0863,Low
COARSE_C33883,27.348000000000205,88.69400000000054,0.121,0.0535,0.0778,Low,0.0674,0.0824,Low,0.086,0.0884,Low,0.0744,0.0846,Low
COARSE_C33884,27.348000000000205,88.69500000000055,0.1242,0.0535,0.0795,Low,0.0674,0.084,Low,0.086,0.09,Low,0.0744,0.0863,Low
COARSE_C33885,27.348000000000205,88.69600000000055,0.1468,0.0535,0.091,Low,0.0674,0.0956,Low,0.086,0.1017,Low,0.0744,0.0979,Low
COARSE_C33886,27.348000000000205,88.69700000000056,0.1534,0.0535,0.0944,Low,0.0674,0.099,Low,0.086,0.1051,Low,0.0744,0.1013,Low
COARSE_C33887,27.348000000000205,88.69800000000056,0.1837,0.0535,0.1099,Low,0.0674,0.1146,Low,0.086,0.1208,Low,0.0744,0.1169,Low
COARSE_C33888,27.348000000000205,88.69900000000057,0.1872,0.0535,0.1116,Low,0.0674,0.1164,Low,0.086,0.1226,Low,0.0744,0.1187,Low
COARSE_C33889,27.348000000000205,88.70000000000057,0.25,0.0535,0.1437,Low,0.0674,0.1486,Low,0.086,0.1551,Low,0.0744,0.151,Low
COARSE_C33890,27.348000000000205,88.70100000000058,0.3572,0.0539,0.1986,Low,0.068,0.2039,Low,0.0868,0.2108,Low,0.075,0.2065,Low
COARSE_C33891,27.348000000000205,88.70200000000058,0.2398,0.0539,0.1387,Low,0.068,0.1436,Low,0.0868,0.1501,Low,0.075,0.146,Low
COARSE_C33892,27.348000000000205,88.70300000000059,0.1207,0.0539,0.0778,Low,0.068,0.0824,Low,0.0868,0.0885,Low,0.075,0.0847,Low
COARSE_C33893,27.348000000000205,88.70400000000059,0.1508,0.0539,0.0932,Low,0.068,0.0979,Low,0.0868,0.104,Low,0.075,0.1002,Low
COARSE_C33894,27.348000000000205,88.7050000000006,0.2099,0.0539,0.1234,Low,0.068,0.1282,Low,0.0868,0.1346,Low,0.075,0.1306,Low
COARSE_C33895,27.348000000000205,88.7060000000006,0.1615,0.0539,0.0987,Low,0.068,0.1033,Low,0.0868,0.1096,Low,0.075,0.1057,Low
COARSE_C33896,27.348000000000205,88.7070000000006,0.1426,0.0539,0.089,Low,0.068,0.0936,Low,0.0868,0.0998,Low,0.075,0.096,Low
COARSE_C33897,27.348000000000205,88.70800000000061,0.0488,0.0539,0.0411,Low,0.068,0.0455,Low,0.0868,0.0513,Low,0.075,0.0476,Low
COARSE_C33898,27.348000000000205,88.70900000000061,0.1767,0.0539,0.1064,Low,0.068,0.1112,Low,0.0868,0.1174,Low,0.075,0.1135,Low
COARSE_C33899,27.348000000000205,88.71000000000062,0.0988,0.0539,0.0666,Low,0.068,0.0711,Low,0.0868,0.0771,Low,0.075,0.0734,Low
COARSE_C33900,27.348000000000205,88.71100000000062,0.133,0.0539,0.0841,Low,0.068,0.0887,Low,0.0868,0.0948,Low,0.075,0.091,Low
COARSE_C33901,27.348000000000205,88.71200000000063,0.5686,0.0539,0.3066,Low,0.068,0.3124,Low,0.0868,0.3202,Low,0.075,0.3153,Low
COARSE_C33902,27.348000000000205,88.71300000000063,0.2813,0.0539,0.1599,Low,0.068,0.1649,Low,0.0868,0.1716,Low,0.075,0.1674,Low
COARSE_C33903,27.348000000000205,88.71400000000064,0.399,0.0539,0.22,Low,0.068,0.2253,Low,0.0868,0.2325,Low,0.075,0.228,Low
COARSE_C33904,27.348000000000205,88.71500000000064,0.0725,0.0539,0.0532,Low,0.068,0.0576,Low,0.0868,0.0635,Low,0.075,0.0599,Low
COARSE_C33905,27.348000000000205,88.71600000000065,0.0987,0.0539,0.0666,Low,0.068,0.0711,Low,0.0868,0.0771,Low,0.075,0.0733,Low
COARSE_C33906,27.348000000000205,88.71700000000065,0.0826,0.0539,0.0584,Low,0.068,0.0628,Low,0.0868,0.0688,Low,0.075,0.0651,Low
COARSE_C33907,27.348000000000205,88.71800000000066,0.1433,0.0539,0.0894,Low,0.068,0.094,Low,0.0868,0.1002,Low,0.075,0.0963,Low
COARSE_C33908,27.348000000000205,88.71900000000066,0.0993,0.0539,0.0669,Low,0.068,0.0714,Low,0.0868,0.0774,Low,0.075,0.0737,Low
COARSE_C33909,27.348000000000205,88.72000000000067,0.1739,0.0539,0.105,Low,0.068,0.1097,Low,0.0868,0.116,Low,0.075,0.1121,Low
COARSE_C33910,27.348000000000205,88.72100000000067,0.2078,0.0539,0.1223,Low,0.068,0.1271,Low,0.0868,0.1335,Low,0.075,0.1295,Low
COARSE_C33911,27.348000000000205,88.72200000000068,0.081,0.0539,0.0576,Low,0.068,0.062,Low,0.0868,0.0679,Low,0.075,0.0642,Low
COARSE_C33912,27.348000000000205,88.72300000000068,0.1641,0.0539,0.1,Low,0.068,0.1047,Low,0.0868,0.1109,Low,0.075,0.107,Low
COARSE_C33913,27.348000000000205,88.72400000000069,0.1201,0.0539,0.0775,Low,0.068,0.0821,Low,0.0868,0.0882,Low,0.075,0.0844,Low
COARSE_C33914,27.348000000000205,88.72500000000069,0.0968,0.0539,0.0656,Low,0.068,0.0701,Low,0.0868,0.0761,Low,0.075,0.0724,Low
COARSE_C33915,27.348000000000205,88.7260000000007,0.111,0.0539,0.0729,Low,0.068,0.0774,Low,0.0868,0.0835,Low,0.075,0.0797,Low
COARSE_C33916,27.348000000000205,88.7270000000007,0.0949,0.0539,0.0647,Low,0.068,0.0691,Low,0.0868,0.0751,Low,0.075,0.0714,Low
COARSE_C33917,27.348000000000205,88.7280000000007,0.1249,0.0539,0.08,Low,0.068,0.0846,Low,0.0868,0.0906,Low,0.075,0.0868,Low
COARSE_C33918,27.348000000000205,88.72900000000071,0.0852,0.0539,0.0597,Low,0.068,0.0642,Low,0.0868,0.0701,Low,0.075,0.0664,Low
COARSE_C33919,27.348000000000205,88.73000000000071,0.0717,0.0539,0.0528,Low,0.068,0.0572,Low,0.0868,0.0631,Low,0.075,0.0594,Low
COARSE_C33920,27.348000000000205,88.73100000000072,0.033,0.0539,0.033,Low,0.068,0.0374,Low,0.0868,0.0431,Low,0.075,0.0395,Low
